Nikkei_price,Nikkei_volume,Nikkei_volume_c,Nikkei_volume_f,NikkeiNAV,NikkeiETF_discrep,Nikkeibeta,NikkeiBullbeta,NikkeiBearbeta,CSI_price,CSI_volume,CSI_volume_c,CSI_volume_f,CSINAV,CSIETF_discrep,CSIbeta,CSIBullbeta,CSIBearbeta
13400,253,0,0.51,2.52,-0.42,0.589545,0.676306,0.464023,9080,1493697,55,112.19,0.79,0.74,0.394289,0.233698,0.421158
13350,970,1,0,1.13,0.46,0.592807,0.674992,0.479169,9075,514957,30,54.68,-0.11,0.89,0.39202,0.240485,0.421059
13295,833,1,0,-0.32,0.11,0.592782,0.674992,0.479393,9135,129512,55,70.15,0.2,1.16,0.3911,0.240485,0.42321
13075,18,0,0,-0.29,0.19,0.591394,0.674765,0.479467,9085,168255,63,63.36,0.14,0.56,0.385556,0.240249,0.420744
13150,157,0,0,-1.97,0.27,0.593051,0.671739,0.477654,8930,147997,33,108.44,-0.76,-0.4,0.387293,0.240518,0.418528
13170,94,0,0.33,0.78,0.46,0.592963,0.669969,0.477654,8975,199277,60,89.13,-0.09,0.19,0.385256,0.244378,0.418528
13375,6,0,0,0.58,-0.03,0.594299,0.67029,0.4739,9050,99022,27,85.12,0.24,0.75,0.384375,0.243392,0.424199
13500,5444,5,0,1.45,-0.06,0.595098,0.670925,0.4739,9220,381919,41,107.88,0.28,2.39,0.387798,0.250989,0.424199
13505,19,0,0,0.69,0.12,0.595579,0.669314,0.471595,9055,362215,59,100.23,-0.04,0.66,0.386327,0.256188,0.436892
13400,58,0,0,-0.1,0.47,0.595524,0.669127,0.471595,8930,275828,62,117.17,-0.45,-0.25,0.384326,0.267252,0.436892
13550,27,0,0,-0.89,0.47,0.595416,0.668793,0.47149,8730,372400,155,197.85,-2.17,-0.4,0.388389,0.263708,0.439408
13980,429,0,0,1.92,-0.32,0.595405,0.669335,0.474848,8710,450019,249,170.49,0.55,-1.17,0.386696,0.262425,0.444287
14020,482,0,0,2.49,0.35,0.601212,0.67824,0.474848,8825,207590,51,122.73,0.35,-0.21,0.388342,0.26533,0.444287
14370,51,0,0,0.81,-0.06,0.60136,0.677067,0.46653,8650,301679,127,149.3,-0.97,-1.22,0.388247,0.275187,0.438775
14400,5445,5,0,2.46,0,0.600689,0.678313,0.481085,8740,360103,173,173.2,0.78,-0.97,0.387951,0.27543,0.444411
14530,104,0,0,-0.3,0.37,0.599436,0.677414,0.480724,8735,224809,115,193.89,0.21,-1.24,0.390146,0.27655,0.445094
14700,704,1,0,0.83,0.43,0.600046,0.668916,0.480724,9020,306990,144,157.75,2.11,-0.04,0.398939,0.286307,0.445094
14780,487,0,0,1.2,0.42,0.600857,0.669238,0.480724,9030,199985,74,174.54,0.4,-0.42,0.398351,0.286031,0.445094
14940,5317,3,0,1.27,-0.31,0.599105,0.658879,0.480724,9035,269403,49,169.46,-0.42,0.05,0.395878,0.278793,0.445094
15040,358,0,0,0.3,0.47,0.599341,0.655292,0.479754,8955,246212,70,138.66,-0.1,-0.74,0.395544,0.283159,0.449136
15100,154,0,0,0.6,0.4,0.598784,0.657588,0.479754,9045,172673,61,134.91,0.02,0.16,0.39637,0.284833,0.449136
15045,1966,2,0,1.38,-0.43,0.598552,0.662152,0.479754,9085,178010,42,77.15,0.4,0.28,0.396625,0.278668,0.449136
15075,466,0,0,-0.31,-0.48,0.598409,0.664072,0.479754,9100,140441,35,64.5,0.06,0.38,0.396634,0.279038,0.449136
14750,954,1,0,0.02,-0.43,0.597407,0.663239,0.479754,9020,272210,105,110.21,-0.53,0.12,0.393518,0.280227,0.449136
14645,1274,1,0,-2.83,0.4,0.599766,0.663061,0.477383,9030,529395,324,91.99,-0.68,0.82,0.390823,0.284546,0.449802
14115,597,0,0,-0.76,0.44,0.598138,0.663061,0.476045,8950,227284,87,211.7,0.69,-0.75,0.390935,0.284546,0.455578
14680,290,0,0,-3.61,0.43,0.603565,0.663061,0.499585,8830,173107,67,124.95,-0.43,-1.66,0.387334,0.284546,0.444219
14670,455,0,0,4.95,-0.47,0.609485,0.673192,0.499585,8950,238614,109,108.03,1.05,-1.36,0.381924,0.278367,0.444219
14595,626,1,0,-0.25,0.02,0.609865,0.673789,0.493019,9000,140246,51,165.17,0.48,-1.32,0.381998,0.277011,0.444366
14695,330,0,0,-0.71,-0.35,0.610629,0.670625,0.492264,9080,210813,87,148.43,0.45,-0.89,0.38135,0.277407,0.448558
14730,112,0,0,0.78,0.04,0.608837,0.667983,0.492264,9230,408701,181,258.96,1.58,-0.54,0.381413,0.273071,0.448558
14735,79,0,0,-0.31,0.37,0.607732,0.669122,0.497413,9230,300713,104,212.71,0.54,-1.32,0.380399,0.279043,0.448704
14775,560,1,0,0.58,-0.18,0.607698,0.669487,0.497413,9195,324332,104,142.73,0.01,-1.7,0.38026,0.28114,0.448704
14620,726,1,0,-0.17,0.16,0.606484,0.664682,0.497413,9240,299826,84,381.54,-0.09,-0.97,0.380089,0.281049,0.448704
14660,975,1,0,-1.22,0.44,0.605699,0.664682,0.492542,9180,148437,34,48.82,0.29,-2.05,0.378816,0.281049,0.458035
14435,75,0,0,1.08,-0.42,0.605112,0.657599,0.492542,9175,222128,100,44.14,-0.35,-1.75,0.378093,0.281774,0.458035
14580,124,0,0,-2.13,0.42,0.605357,0.659709,0.490954,9060,150048,41,98,-0.86,-2.15,0.378432,0.284039,0.463389
14540,164,0,0,1.29,-0.08,0.605898,0.659031,0.490954,9150,245324,123,65.54,1.83,-2.81,0.379108,0.283205,0.463389
14535,249,0,0,-0.77,0.43,0.606029,0.659031,0.480862,9370,878309,603,280.41,2.05,-2.59,0.379045,0.283205,0.458123
14600,258,0,0,0.17,0.31,0.604602,0.657365,0.478228,9665,1285745,577,836.21,1.98,-1.39,0.384128,0.287842,0.456599
14820,102,0,0,0.67,-0.02,0.60644,0.657436,0.478043,9855,712068,160,369.59,1.79,-1.38,0.385339,0.286476,0.456644
14785,115,0,0,1.79,-0.28,0.607615,0.658451,0.478043,10535,1170728,320,521.33,6.25,-0.18,0.399894,0.305978,0.456644
14735,1396,1,0.07,-0.46,-0.04,0.606977,0.658451,0.47847,10800,1721316,362,1592.42,0.73,0.96,0.395452,0.305978,0.459139
14750,154,0,0,-0.77,0.42,0.608115,0.658451,0.479759,10805,709487,179,1393,1.5,-0.43,0.391834,0.305978,0.45405
14645,30,0,0,0.44,0.12,0.608301,0.658937,0.478241,11035,1412147,367,5009.75,1.76,-0.1,0.393108,0.301113,0.453065
14890,89,0,0.01,-0.99,0.44,0.608566,0.658909,0.478011,10980,1075408,266,4587.8,-1.17,0.88,0.393483,0.300491,0.452482
14830,434,0,0,2.1,-0.16,0.61085,0.662095,0.478011,11130,1109374,310,4697.33,1.94,0.07,0.396001,0.305046,0.452482
14995,267,0,0,-0.8,0.42,0.61092,0.662095,0.477267,10980,771835,291,1177.76,-0.79,-0.57,0.396285,0.305046,0.44441
14960,57,0,0,1.59,-0.12,0.611676,0.661659,0.474685,11050,610470,185,547.33,-1.22,1.58,0.396629,0.304916,0.442729
14795,73,0,0,-0.74,0.41,0.61246,0.65668,0.475486,10535,828195,250,2096.09,-4.35,1.14,0.40234,0.30277,0.433546
14840,131,0,0,-0.35,-0.4,0.611081,0.658315,0.474868,10560,758164,205,3056.91,0.53,0.68,0.402768,0.302999,0.432691
14950,212,0,0,0.04,-0.16,0.608557,0.656955,0.484671,10830,634734,192,1088.78,2.8,0.38,0.401766,0.303086,0.451426
14860,254,0,0,0.7,-0.07,0.608324,0.656615,0.484671,10785,1174780,221,4698.23,-0.17,0.26,0.399749,0.301151,0.451426
14820,139,0,0,-0.54,-0.09,0.608406,0.656615,0.478923,10905,461678,153,346.48,0.54,0.96,0.399665,0.301151,0.458543
14915,25,0,0,0,-0.4,0.608023,0.658568,0.479636,10800,542198,251,841.84,-0.13,0,0.400506,0.299985,0.455729
14880,46,0,0,0.04,0.2,0.608758,0.658568,0.480354,10400,901635,406,1701.86,-4.36,0.68,0.405143,0.299985,0.445412
14845,343,0,0,-0.18,0.14,0.608177,0.659355,0.477697,10300,766545,346,483.8,0.28,-0.56,0.404786,0.301456,0.437484
14700,112,0,0,-0.29,0.16,0.60505,0.65443,0.477697,10500,563902,165,730.44,0.85,0.42,0.407566,0.305671,0.437484
14640,136,0,0,-1.15,0.36,0.605671,0.658412,0.478708,10650,548468,209,397.89,2.26,-0.08,0.407749,0.301768,0.437502
14265,122,0,0,-0.22,0.18,0.605817,0.659287,0.478708,10690,441923,151,1605.96,-0.4,0.47,0.407675,0.30163,0.437502
14580,1517,1,0,-2.81,0.44,0.608842,0.659287,0.472165,10710,360967,130,839.75,0.62,0.01,0.406559,0.30163,0.440119
14825,95,0,0,2.1,0.54,0.607201,0.649851,0.474938,10875,465581,167,393.43,1.99,-0.4,0.404479,0.296048,0.443871
14805,260,0,0,1.82,0.41,0.608736,0.650952,0.474938,10995,545746,245,1393.44,0.18,0.52,0.405322,0.296675,0.443871
14720,60,0,0,-0.28,0.53,0.60597,0.649024,0.472524,10930,651076,180,940.92,-0.08,-0.08,0.398283,0.294387,0.436008
14560,188,0,0,-0.45,0.43,0.603904,0.646866,0.472784,10860,383908,127,657.55,-0.66,0.03,0.394815,0.292483,0.435307
14610,291,0,0,-0.36,-0.27,0.603578,0.650703,0.470744,10780,462581,188,476.56,-1.16,0.47,0.395758,0.295599,0.427021
14860,103,0,0,-0.01,0.04,0.603159,0.64852,0.470744,10805,360489,158,402.77,0.4,0.25,0.397011,0.293209,0.427021
14900,34,0,0,1.8,-0.12,0.604754,0.649853,0.470744,10845,343393,135,282.67,-0.67,1.38,0.396574,0.292794,0.427021
15190,45,0,0,0.47,-0.19,0.604616,0.651951,0.470744,10565,626884,323,347.27,-0.87,-0.66,0.394414,0.304513,0.427021
15150,1146,1,0,1.67,-0.08,0.604103,0.645199,0.471691,10615,272625,74,654.2,-0.22,0.32,0.393953,0.303716,0.427711
15100,117,0,0,0.2,-0.41,0.602923,0.645739,0.471734,10660,422143,212,239.43,1.59,-0.86,0.391573,0.305353,0.427781
15090,625,1,0,-0.95,0.26,0.598245,0.645739,0.466758,10890,463825,188,256.53,2.5,-1.23,0.381473,0.305353,0.405445
14965,71,0,0,0.25,-0.15,0.598359,0.6459,0.466758,10890,364021,174,172.8,-1.46,0.31,0.380374,0.307979,0.405445
14920,154,0,0,-1.02,0.03,0.591105,0.645863,0.453642,10695,499890,328,1475.12,-0.86,-0.73,0.383846,0.308123,0.409738
15035,51,0,0,0.17,-0.42,0.589222,0.644162,0.453642,10865,333295,92,648.65,0.83,-0.04,0.385679,0.307174,0.409738
15240,172,0,0,0.31,0.06,0.58919,0.644186,0.449835,10955,271409,75,189.56,0.97,-0.05,0.386647,0.307278,0.402896
15270,218,0,0,1.34,0.04,0.59005,0.645092,0.449835,10995,446286,228,191.34,-0.13,0.33,0.385998,0.306456,0.402896
15220,242,0,0,-0.13,0.28,0.587227,0.644546,0.447844,10905,339611,87,158.18,-0.83,0.44,0.381753,0.310854,0.399967
14935,90,0,0,-0.28,0.4,0.586448,0.646588,0.448325,10900,328259,79,737.4,0.58,-0.18,0.380864,0.313351,0.400381
15160,305,0,0,-1.37,-0.14,0.585279,0.65286,0.448325,11150,586548,251,1139.55,2.63,-0.48,0.382082,0.307333,0.400381
15175,755,0,0,1.16,0.2,0.581101,0.652373,0.448331,11245,574097,236,247.46,-0.04,0.49,0.3815,0.309966,0.402903
15250,2322,2,0,-0.02,0.27,0.580482,0.652393,0.448331,11205,339482,93,698.91,0.42,-0.61,0.380459,0.31,0.402903
15350,250,0,0,0.49,0.3,0.580544,0.647104,0.448331,11300,442931,206,504.33,0.22,0.11,0.380864,0.312836,0.402903
15145,536,0,0,0.91,0,0.580454,0.646832,0.445108,11235,314446,126,620.48,-0.44,0.07,0.378927,0.311112,0.402234
15140,128,0,0,-1.14,-0.2,0.581508,0.646824,0.444603,11065,398572,123,281.85,-0.92,-0.55,0.380888,0.311129,0.401291
15140,20,0,0,-0.51,0.3,0.579628,0.647565,0.444603,10970,268594,137,219.42,-1.97,0.66,0.378947,0.312768,0.401291
14980,233,0,0,0.81,-0.48,0.579245,0.648146,0.444603,10970,486790,276,580.06,0.29,0.17,0.378634,0.313287,0.401291
15200,134,0,0.49,-1.07,-0.51,0.579797,0.648639,0.444198,10740,412164,199,602.19,-2.23,0.56,0.381099,0.314384,0.399274
15250,53,0,0,0.93,0.1,0.58046,0.648902,0.444198,10685,395287,155,106.97,-0.28,0.13,0.380636,0.31366,0.399274
15320,5556,6,0,0.69,-0.35,0.580231,0.647343,0.444198,10765,719685,601,144.83,1.04,-0.27,0.381838,0.309841,0.399274
15300,916,1,0,0.71,-0.5,0.579743,0.646887,0.444198,10840,145152,32,132.52,0.28,0.28,0.382059,0.309996,0.399274
15275,140,0,0,-0.44,-0.25,0.579363,0.647779,0.444198,10950,500994,49,1049.87,1.15,0.15,0.382591,0.308882,0.399274
15200,328,0,0,0.06,-0.5,0.57824,0.650433,0.44525,10810,289925,119,499.93,-0.65,-0.34,0.382802,0.309836,0.393271
15295,11,0,0,-0.69,-0.27,0.577839,0.650337,0.445372,10745,446663,225,262.06,-0.51,-0.53,0.382999,0.301999,0.393211
15275,3363,3,0,0.2,0.18,0.578232,0.646778,0.445372,11000,218489,61,235.46,1.22,0.61,0.383338,0.29551,0.393211
15315,1750,2,0,0,0.02,0.577645,0.646902,0.446293,10850,235690,63,277.26,-1.17,0.53,0.384967,0.29442,0.391433
15185,144,0,0,0.01,0.28,0.572303,0.646902,0.438015,10725,212272,79,139.35,-1.07,0.46,0.385971,0.29442,0.392645
15165,71,0,0,-0.09,-0.52,0.572338,0.650973,0.438015,10720,198378,79,67.49,0.23,-0.07,0.385881,0.288133,0.392645
15240,17,0,0,-1.12,0.49,0.567659,0.650696,0.430264,10555,153407,30,76.9,-1.58,0.15,0.388007,0.287923,0.395972
15315,82,0,0,0.5,0.49,0.569356,0.649364,0.430221,10570,162575,42,621.22,0.19,0.16,0.388069,0.288528,0.395966
15545,124,0,0,1.28,-0.32,0.569374,0.647151,0.429998,10585,110136,32,291.94,0.32,-0.17,0.388015,0.286321,0.395636
15220,398,0,0,0.58,1.1,0.570437,0.646297,0.429998,10635,149430,49,184.67,-0.06,0.39,0.388088,0.286327,0.395636
15375,1381,1,0,-2.17,-0.51,0.566285,0.644149,0.440299,10690,73079,14,134.24,-0.32,1.1,0.389965,0.282631,0.397664
15380,18,0,0,1.21,-0.02,0.566568,0.641285,0.440299,10725,158588,67,145.13,-0.18,1.76,0.390007,0.282683,0.397664
15515,13,0,0,0.5,0.08,0.566047,0.640885,0.440299,10660,154869,63,129.49,-0.19,1.4,0.388913,0.28421,0.397664
15525,895,0,0,-0.06,0.02,0.565602,0.637507,0.440299,10790,167458,63,131.66,-0.4,3.05,0.388867,0.280505,0.397664
15500,187,0,0,0.77,0.47,0.565677,0.638977,0.43825,11005,274881,64,519.39,2.49,-0.71,0.390695,0.276581,0.395435
15520,70110,70,0,-0.24,0.2,0.565698,0.638977,0.438657,11045,289155,81,266.93,2.68,-0.19,0.390654,0.276581,0.397953
15445,40068,40,0,0.2,0.2,0.565571,0.63918,0.440059,11010,143190,25,130.72,0.41,0.19,0.389737,0.276366,0.39808
15420,40034,40,0,0.08,0.2,0.565652,0.644928,0.440249,11005,194987,70,202.53,-0.71,0.29,0.389472,0.271605,0.398792
15465,35029,35,0,-0.45,0.48,0.564258,0.646839,0.441206,10965,169807,51,248.49,0.22,-0.32,0.389966,0.270768,0.398731
15510,268,0,0,-0.42,-0.38,0.56481,0.645988,0.440592,10970,84511,20,226.87,-0.35,0.61,0.388394,0.271884,0.403497
15570,50,0,0,1.07,0.36,0.56482,0.645888,0.440592,10980,143953,27,273.27,-0.71,-0.07,0.388287,0.272688,0.403497
15460,152,0,0,-0.47,0.49,0.564814,0.647251,0.440592,10945,141576,42,174.04,0.69,-0.32,0.387954,0.272955,0.403497
15415,831,0,0,0.39,0.51,0.566482,0.647791,0.43991,10935,126067,17,121.31,-0.2,0.18,0.388743,0.273318,0.404024
15485,135,0,0,-0.69,-0.04,0.566918,0.649217,0.435143,10845,116442,36,239.8,-0.55,0.87,0.388296,0.277633,0.405247
15460,160,0,0,0.08,0.5,0.565924,0.652226,0.438122,10680,120801,36,223.71,-1.56,0.27,0.389656,0.278664,0.401466
15270,22,0,0,-0.09,0.48,0.565789,0.652226,0.439216,10695,129542,36,274.59,-1.11,0.54,0.389423,0.278664,0.40282
15370,99,0,0,0.03,-0.48,0.564641,0.655295,0.439216,10810,103743,15,150.31,0.45,0.46,0.389893,0.278024,0.40282
15135,186,0,0,-0.29,0.48,0.563418,0.655295,0.439053,10885,150670,57,205.86,0.99,0.35,0.388827,0.278024,0.405789
15230,207,0,0,-0.37,0.48,0.563466,0.655295,0.44085,10685,104144,26,149.09,1.33,-0.2,0.392147,0.278024,0.410009
15230,24,0,0,-1.59,1.18,0.563929,0.657178,0.44085,10855,155789,64,267.72,-1.82,1.41,0.392506,0.275358,0.410009
15555,23,0,0,1.44,-0.2,0.561427,0.65282,0.44085,10875,263684,97,456.68,0.66,-0.23,0.390994,0.273063,0.410009
15755,751,1,0,0,0.15,0.56421,0.650278,0.44085,10945,249655,110,405.64,1.26,-0.74,0.391357,0.272742,0.410009
15900,134,0,0,1.73,-0.29,0.562929,0.652855,0.44085,11270,829153,115,753.01,0.77,0.93,0.397105,0.285928,0.410009
16265,145,0,0,1.8,-0.29,0.562986,0.64804,0.44085,11060,928468,260,804.77,1.22,-0.41,0.396982,0.292782,0.410009
16270,3834,4,0,0.83,2.01,0.565751,0.649964,0.43743,11420,2035910,910,1817.11,-0.08,2.7,0.401192,0.293832,0.409417
16590,2196,2,0,2.01,0.03,0.565731,0.65015,0.43743,11190,568083,176,621.06,1.63,-0.99,0.400736,0.303228,0.409417
16710,519,0,0,0.25,1.74,0.568315,0.651615,0.434561,11070,841397,194,761.26,-0.74,-1.32,0.397368,0.301061,0.411482
16620,627,0,0,1.76,0.71,0.567211,0.652335,0.439809,11025,523414,272,442.18,-0.9,-0.82,0.398844,0.299101,0.410253
16940,206,0,0,0.47,-0.3,0.565999,0.653867,0.440363,10830,1341464,807,600.43,0.15,-2.73,0.397116,0.302705,0.40986
17085,652,0,0,-0.43,2.06,0.568769,0.654147,0.440363,11005,768222,364,686.54,-1.07,-0.09,0.400398,0.305994,0.40986
16755,967,1,0,2.13,0.79,0.568485,0.654147,0.446993,10930,2164947,1491,653.45,0.97,-1.72,0.40061,0.305994,0.406082
16685,7204,7,0,0.36,-1.52,0.567992,0.662017,0.446489,11040,1693593,1176,1618.32,-0.18,-0.55,0.400811,0.303306,0.405212
16725,133,0,0,-1.11,-0.83,0.568127,0.663776,0.444612,11150,268527,98,316.03,0.65,-0.21,0.401501,0.299868,0.398324
16765,40,0,0,-0.43,-0.17,0.567242,0.663103,0.444768,11220,607674,406,600.49,0.77,-0.35,0.401054,0.298687,0.398391
17105,3016,3,0,-0.31,0.38,0.567194,0.66037,0.444714,11385,1535867,751,1082.02,-0.02,1.14,0.403255,0.29708,0.398372
17280,3446,2,0,0,2.42,0.568258,0.656378,0.444714,11255,475528,207,489.2,1.21,-1.21,0.402341,0.300711,0.398372
17390,932,0,0,2.49,0.95,0.566685,0.656434,0.450231,11120,1460211,772,715.14,-0.91,-1.5,0.403622,0.30063,0.394913
17430,10440,10,0,0.48,1.11,0.56686,0.656366,0.447598,11115,566768,325,485.06,-1.35,-0.19,0.403281,0.301008,0.389259
17300,162,0,0,0.86,0.49,0.566923,0.655488,0.447598,11180,467779,186,380.67,-0.23,0.62,0.403582,0.296834,0.389259
17580,244,0,0,0.38,-0.64,0.567891,0.655488,0.445688,11195,1074803,756,604.27,1.28,-0.52,0.401485,0.296834,0.388076
17600,534,0,0,-0.75,1.73,0.56925,0.657118,0.445688,11455,918585,484,606.96,0.05,1.74,0.404652,0.301012,0.388076
17605,761,1,0,1.35,0.49,0.567699,0.657562,0.445688,11495,785729,434,471.8,1.71,0.37,0.4039,0.30093,0.388076
17565,3525,3,0,0.1,0.42,0.567399,0.658149,0.444685,11275,865029,338,722.24,-0.32,-1.23,0.402292,0.304599,0.385002
17440,126,0,0,0.02,0.17,0.565237,0.657142,0.446472,11265,632073,286,772.79,-1.14,-0.18,0.401359,0.303861,0.384255
17235,149,0,0,-0.21,-0.33,0.564929,0.659688,0.443911,11225,520417,318,243.74,0.07,-0.61,0.402071,0.305783,0.377457
17545,1578,1,0,-0.75,-0.76,0.565492,0.659688,0.444203,11210,332864,143,275.55,-0.5,-0.24,0.401049,0.305783,0.376842
17535,791,1,0,-0.3,1.32,0.567166,0.661612,0.444203,11165,570830,281,461.19,-0.13,-0.5,0.397996,0.299231,0.376842
17480,82,0,0,1.31,-0.05,0.567244,0.660628,0.445755,11005,851295,480,612.06,-1.22,-0.72,0.398746,0.299139,0.370048
17545,271,0,0,-0.33,-0.03,0.566427,0.662489,0.445755,10915,825874,457,694.73,0.12,-1.65,0.397577,0.300417,0.370048
17440,78,0,0,-0.39,0.73,0.565167,0.661521,0.449621,11090,374927,174,372.89,-1.11,1.06,0.397829,0.301637,0.380198
17575,146,0,0,0.41,-0.28,0.565357,0.661521,0.447622,11080,368341,247,289.45,0.94,0.03,0.397858,0.301637,0.380483
17485,4571,4,0,-0.18,0.67,0.565716,0.660175,0.444253,11150,563172,330,475.04,0.47,0.19,0.398079,0.301028,0.379088
17525,3030,3,0,0.25,-0.09,0.566212,0.660414,0.442255,11270,1032269,742,787.11,0.19,1.08,0.397207,0.300708,0.386881
17495,22,0,0,0.25,-0.11,0.566108,0.659042,0.444225,11290,617733,454,387.96,1.83,-0.56,0.397127,0.30105,0.388748
17380,2143,2,0,-0.16,-0.13,0.566226,0.6559,0.444225,11400,896879,387,752.84,-0.29,0.7,0.397318,0.293723,0.388748
17430,387,0,0,-0.24,-0.55,0.565641,0.6559,0.443926,11215,1038113,556,552.61,1.34,-2.25,0.399646,0.293723,0.389871
17500,83,0,0,-1.06,0.8,0.565429,0.656057,0.439998,11320,614276,323,430.21,-1.41,0.08,0.400013,0.293466,0.396244
17575,301,0,0,0.43,0.78,0.564751,0.654297,0.437533,11285,470949,299,446.08,0.48,-0.71,0.398116,0.290472,0.394656
17995,134,0,0,0.51,0.7,0.564789,0.650901,0.437533,11410,690914,516,451.25,-1.54,1.97,0.39788,0.28844,0.394656
18005,9570,9,0,0.63,2.46,0.565643,0.644066,0.437533,11160,479464,311,219.06,0,-0.26,0.397609,0.290993,0.394656
17840,4333,4,0,2.73,-0.21,0.563013,0.640155,0.440563,11210,565722,301,634.94,-0.81,1,0.397276,0.289761,0.388792
17695,10875,10,0,-0.45,-0.67,0.557353,0.625152,0.438722,11610,1423425,822,777.06,3.83,0.75,0.408797,0.307663,0.382904
17715,457,0,0,-0.6,-0.88,0.554334,0.621605,0.438722,11830,943144,442,428.35,1.84,0.81,0.410957,0.310075,0.382904
17930,61,0,0,-0.51,-0.26,0.550956,0.621605,0.445275,11940,1740793,1150,1007.17,1.57,0.17,0.408638,0.310075,0.388811
18390,2707,3,0,-0.36,1.32,0.549431,0.622718,0.445275,12050,1089706,589,964.37,1.06,0.03,0.408047,0.310506,0.388811
18425,6897,7,0,1.57,2.31,0.548762,0.624914,0.447792,12120,790742,249,375.74,1.81,-1.18,0.401693,0.299346,0.389777
18485,7104,7,0,2.44,0.06,0.545111,0.621677,0.450477,12100,820801,341,396.49,0.22,-1.56,0.40126,0.298942,0.389357
18700,2231,2,0,0.01,0.38,0.544322,0.621677,0.453318,12535,1013548,643,427.59,-0.55,2.54,0.397117,0.298942,0.403368
18830,177,0,0,0.12,1.43,0.545512,0.61987,0.453318,12530,983701,470,357.52,2.51,-0.01,0.396721,0.299903,0.403368
18745,4041,4,0,1.02,1.09,0.545486,0.615919,0.453318,12295,852718,314,519.71,-0.18,-1.7,0.396815,0.311135,0.403368
18430,1946,2,0,0.97,-0.33,0.543514,0.615919,0.452564,12215,1044222,460,449.28,-1.72,-0.64,0.396159,0.311135,0.406224
18800,324,0,0,-0.76,-1.25,0.544532,0.615941,0.454859,12525,712647,478,282.08,-0.18,2.07,0.386156,0.309727,0.390141
18700,296,0,0,-0.99,1.73,0.54629,0.618972,0.454859,12135,1301263,488,271.81,0.95,-2.04,0.373465,0.283329,0.390141
18840,1237,0,0,1.46,-0.26,0.545527,0.621602,0.454859,12275,551729,227,285.39,-1.39,0.49,0.373822,0.282772,0.390141
18705,5155,4,0,-0.45,0.94,0.54523,0.621479,0.455075,12480,661112,323,281.46,0.59,1.57,0.373808,0.284231,0.392606
18940,128,0,0,0.83,-0.6,0.545757,0.621521,0.453877,12535,692657,336,470.79,1.9,0.11,0.374169,0.284458,0.395238
18760,217,0,0,-0.43,1.08,0.545643,0.621483,0.454309,12670,838018,404,799.73,-0.32,1.51,0.370532,0.28544,0.403009
18760,334,0,0,0.65,-0.53,0.545039,0.621483,0.453754,12430,879644,352,1154.25,1.45,-1.84,0.373867,0.28544,0.407056
18530,688,1,0,-0.94,0.42,0.544774,0.621483,0.455478,12370,1370826,683,2652.2,-1.88,-0.44,0.374185,0.28544,0.405534
18150,373,0,0,0.37,-1.17,0.542424,0.621483,0.448059,12180,1287309,538,1359.92,1.22,-3.15,0.355724,0.28544,0.362465
18445,2242,1,0,-1.67,-1.55,0.54393,0.622505,0.45266,11900,1855518,698,2266.22,-2.41,-3.04,0.360208,0.292039,0.372795
18615,2850,3,0,-1.85,1.93,0.545919,0.622745,0.450933,12335,1198864,921,7877.59,-0.77,1.29,0.364828,0.309465,0.371435
18785,63,0,0,1.65,1.2,0.546202,0.622857,0.450933,12460,633105,371,2445.25,1.4,0.9,0.365402,0.309694,0.371435
18620,62,0,0,0.9,1.22,0.546301,0.622676,0.45886,12470,579950,287,1330.8,1.24,-0.25,0.364806,0.309937,0.376061
18790,63,0,0,1.01,-0.67,0.547275,0.623823,0.458787,12380,797704,222,1222.56,0.16,-1.13,0.361666,0.30453,0.3759
19230,109,0,0,-1.06,1.32,0.547372,0.627766,0.458787,12500,689816,170,1065.56,0.01,-0.18,0.361877,0.30869,0.3759
19320,1232,1,0,1.55,2.11,0.540831,0.622355,0.466007,12660,939970,700,2936.56,0.1,1,0.358229,0.30462,0.380143
19400,15676,15,0,2.14,0.44,0.54058,0.622355,0.470089,12910,1276206,884,2967.1,1.22,1.75,0.35738,0.30462,0.392364
19750,534,0,0,0.35,0.5,0.540434,0.621816,0.471111,13110,1906753,999,1220.35,1.49,1.82,0.358192,0.301186,0.390747
19950,511,0,0,-0.11,2.42,0.543347,0.619743,0.467757,13190,260928,49,69.86,1.47,0.96,0.356704,0.300614,0.396727
19880,1603,1,0,2,1.43,0.543657,0.617521,0.467757,13245,482792,73,129.69,-0.12,1.5,0.356751,0.300446,0.396727
19865,151,0,0,1.37,-0.29,0.54333,0.617521,0.471909,13310,377672,65,722.86,0.83,1.16,0.356396,0.300446,0.38304
19715,1648,2,0,-0.6,0.23,0.540144,0.617521,0.471704,12990,809885,423,3239.94,1.39,-2.63,0.360957,0.300446,0.383421
19695,581,0,0,-0.28,-0.25,0.539535,0.626209,0.471704,13100,633617,325,1500.7,-2.59,0.81,0.361267,0.298918,0.383421
19750,373,0,0,-0.69,0.34,0.539576,0.626209,0.471978,12690,425172,82,1233.91,0.72,-3.04,0.369382,0.298918,0.366289
19325,1702,2,0,0.48,0.14,0.539336,0.626209,0.474805,12580,562272,147,1215.96,-3.04,-0.86,0.369859,0.298918,0.3617
19760,1156,1,0,-0.01,-2,0.550826,0.626209,0.500572,12260,697155,260,2388.21,-0.22,-3.17,0.386291,0.298918,0.400104
